topic,device,timestamp,count
android_phone_light,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_09,61
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_22,6
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_19,34755
android_phone_relative_location,90ffa62a-9895-4fac-b31a-986b6a8aff15,20171206_10,6
android_phone_magnetic_field,f12da128-2fba-467b-8810-3131c95afcd1,20171201_20,19981
android_phone_bluetooth_devices,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_19,1
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_16,12
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_00,35952
android_phone_bluetooth_devices,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_11,2
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171201_07,3
android_phone_contacts,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_21,11
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_12,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_18,19906
application_record_counts,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_17,3
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_01,18145
android_phone_gyroscope,f12da128-2fba-467b-8810-3131c95afcd1,20171201_22,19980
android_phone_magnetic_field,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_02,17874
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_12,12
android_phone_step_count,8050864d-44d6-4fc7-8c03-93b0e8244079,20171206_09,1
android_phone_usage_event,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_11,3
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_05,7
android_phone_light,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_12,19819
application_record_counts,a6295b68-b514-4d98-890d-15622e32b706,20171206_19,4
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_05,1
android_phone_battery_level,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_21,130
android_phone_relative_location,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_16,10
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_17,7
android_phone_usage_event,b52418a4-6be2-4e66-81c1-e76b166eb663,20171130_09,20
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_07,2
android_phone_battery_level,b52418a4-6be2-4e66-81c1-e76b166eb663,20171130_09,1587
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_15,29227
android_phone_bluetooth_devices,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_20,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_12,3
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_17,3
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_14,8
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_12,10
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_23,2
android_phone_gyroscope,9fc25dd1-a8cb-41ee-94e6-c731982b23eb,20171130_17,7797
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_08,5
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_10,6058
application_server_status,d5be7158-a8e2-42dc-9419-8a050a91ee60,20171204_16,2
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_18,1
android_phone_user_interaction,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_05,7
android_phone_gyroscope,5053448e-a2df-483f-81fb-0379ee953014,20171206_09,674
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_02,19989
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_04,35952
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_19,6
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_02,17991
application_record_counts,d5be7158-a8e2-42dc-9419-8a050a91ee60,20171207_15,6
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_20,58
android_phone_light,90ffa62a-9895-4fac-b31a-986b6a8aff15,20171206_10,10435
android_phone_bluetooth_devices,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_17,3
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_19,26541
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_17,4
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_11,31267
android_phone_gyroscope,0dac7183-39ee-4f22-bb29-2c8813b288cd,20171130_13,5418
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_05,1
android_phone_step_count,7e6e3047-6257-4ea3-9ad6-ed48f351d404,20171130_11,237
android_phone_sms_unread,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171207_17,1
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171202_10,2
android_phone_relative_location,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_05,6
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_15,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_08,20926
application_server_status,8f193786-3d9f-4bef-90d4-525f2cdb1e10,20171207_08,1
android_phone_gyroscope,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_20,17978
android_phone_step_count,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_12,446
application_record_counts,1529bd94-8320-4171-a643-da56df4ac913,20171130_09,2
android_phone_gyroscope,01a48cda-f7e4-47e0-82a2-d2d93b2623c6,20171129_17,17046
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_22,1
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_17,1
android_phone_user_interaction,d2d681e7-5cf0-4bca-a398-ad5bebc056a4,20171130_11,2
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_06,1
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_06,1
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_22,53866
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_07,31912
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_11,24872
application_record_counts,0d43e0da-840b-4447-ad2c-7ba706474b43,20171206_10,2
application_record_counts,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_08,5
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_23,20625
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_09,19809
android_phone_step_count,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_08,1
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_01,19958
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_13,12
android_phone_acceleration,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_10,79531
application_uptime,c16b66e3-666d-4eff-97de-f626b257c6d9,20171206_16,8
android_phone_step_count,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171129_23,61327
android_phone_usage_event,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_18,144
android_phone_step_count,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_16,641
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_18,24176
android_phone_acceleration,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_06,18396
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_18,12
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_22,2
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_15,1
android_phone_bluetooth_devices,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_16,2
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_22,15
application_uptime,cd4354cd-2bd4-4cd1-8f17-0a636f7c4742,20171206_09,1
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_07,4
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_15,105
android_phone_user_interaction,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_07,2
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_00,18657
android_phone_contacts,0d6501e2-25d8-44bb-aaa5-b64733237b3e,20171206_10,7
android_phone_acceleration,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_06,28256
android_phone_battery_level,f12da128-2fba-467b-8810-3131c95afcd1,20171201_16,8034
android_phone_step_count,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_09,85
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_20,33137
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_05,10
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_19,12
android_phone_step_count,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_16,1
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_17,67171
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_04,26
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_19,51
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_10,46504
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_14,34524
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_10,19775
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_17,29114
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_17,277
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_16,1
android_phone_light,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_05,72
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_18,11
application_record_counts,8f193786-3d9f-4bef-90d4-525f2cdb1e10,20171207_15,2
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_17,7
application_record_counts,d5be7158-a8e2-42dc-9419-8a050a91ee60,20171130_10,8
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_17,53
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_06,1
application_server_status,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171208_20,3
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_18,2
android_phone_contacts,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_02,57
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_12,4633
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_15,43528
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_17,3
android_empatica_e4_temperature,c3fac204-8871-467f-a9e4-89af6aff4407,20171206_10,616
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_18,7
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171211_06,2
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_16,2
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_17,7
application_server_status,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171130_14,1
android_phone_acceleration,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_00,18155
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,20598
android_phone_bluetooth_devices,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_22,1
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_08,3
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_16,2
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_19,3
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_21,18774
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_05,25589
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,28
android_phone_step_count,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_14,4
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_16,17976
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_18,33637
android_phone_relative_location,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_03,7
application_server_status,af9f4f99-610a-4778-8cdf-436937a1b1f2,20171206_12,1
application_record_counts,a6295b68-b514-4d98-890d-15622e32b706,20171206_21,2
android_phone_usage_event,b52418a4-6be2-4e66-81c1-e76b166eb663,20171129_15,30
android_phone_step_count,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171207_19,3
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_05,1
android_phone_user_interaction,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_12,3
android_phone_acceleration,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_14,3162
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171130_14,1
android_phone_magnetic_field,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_14,5012
application_record_counts,59931a03-d95c-4534-a645-8a218a0233b1,20171130_16,2
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_02,19989
android_phone_light,f12da128-2fba-467b-8810-3131c95afcd1,20171201_22,19980
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_12,36148
android_phone_gyroscope,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_11,19819
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_05,1
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171207_21,2
android_phone_sms_unread,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_05,1
android_phone_sms_unread,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_16,1
android_phone_step_count,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171207_06,18
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_11,35956
android_phone_gyroscope,8050864d-44d6-4fc7-8c03-93b0e8244079,20171205_14,1537
android_phone_step_count,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_15,396
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_23,20551
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_22,19947
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_12,2
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_21,18301
android_phone_contacts,b52418a4-6be2-4e66-81c1-e76b166eb663,20171130_10,13
android_phone_step_count,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_03,17983
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_08,844
android_phone_step_count,df07daba-7ce1-4855-9241-9a3679ca4478,20171208_11,971
android_phone_contacts,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171207_00,4
android_phone_contacts,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_15,15
android_phone_step_count,f12da128-2fba-467b-8810-3131c95afcd1,20171201_17,20
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_17,3
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_10,41120
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_04,2
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_22,3
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171204_16,10
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_08,3
android_phone_light,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171207_16,2
application_uptime,c3f15b67-4519-4957-9c57-b1b74895ca94,20171201_13,1
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_16,5
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_15,1
android_phone_acceleration,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171208_00,35954
android_phone_relative_location,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171207_19,4
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_11,2
android_phone_acceleration,6854f58e-09fb-4524-9798-909643f08244,20171130_17,12151
android_phone_light,9fc25dd1-a8cb-41ee-94e6-c731982b23eb,20171130_17,856
android_phone_usage_event,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_11,3
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_21,35954
android_phone_bluetooth_devices,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_06,1
android_phone_magnetic_field,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_06,18000
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_12,35237
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_08,19838
android_phone_bluetooth_devices,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_18,3
android_phone_bluetooth_devices,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171206_13,1
android_phone_light,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_13,10875
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_23,20409
android_phone_light,d2d681e7-5cf0-4bca-a398-ad5bebc056a4,20171130_09,14607
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_16,6
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_18,7
android_phone_user_interaction,f12da128-2fba-467b-8810-3131c95afcd1,20171201_16,7
application_record_counts,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171201_06,1
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_14,23
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_18,2
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_21,1
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_09,60
application_server_status,af9f4f99-610a-4778-8cdf-436937a1b1f2,20171204_16,1
android_phone_battery_level,90ffa62a-9895-4fac-b31a-986b6a8aff15,20171206_10,5576
android_phone_usage_event,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_18,18
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_16,27459
application_record_counts,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171210_21,1
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_06,5
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_06,2
android_phone_bluetooth_devices,695a8490-cf60-4936-9e0f-bed804c2f7db,20171206_10,1
android_phone_usage_event,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171205_06,64
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_18,27894
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_03,19142
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_16,3
android_phone_relative_location,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_17,11
android_phone_relative_location,f12da128-2fba-467b-8810-3131c95afcd1,20171201_18,5
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_19,391
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_19,1
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_08,19887
application_server_status,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_00,1
android_phone_gyroscope,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_09,11186
android_phone_sms_unread,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171130_10,6
android_phone_sms_unread,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_16,3
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_14,6
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_00,19332
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171208_23,3
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_07,22996
thincit_spotter,a1598317-e0dc-4f3d-a568-f3bd76a75985,20171130_09,1
android_phone_magnetic_field,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_05,17837
android_phone_light,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_13,9857
android_phone_magnetic_field,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_03,17964
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_16,2
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_12,44529
application_record_counts,a6295b68-b514-4d98-890d-15622e32b706,20171206_12,1
android_phone_acceleration,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_16,22502
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_10,1
android_phone_bluetooth_devices,8050864d-44d6-4fc7-8c03-93b0e8244079,20171206_09,1
android_phone_relative_location,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_14,5
android_phone_user_interaction,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171130_15,18
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_22,12
android_phone_battery_level,f12da128-2fba-467b-8810-3131c95afcd1,20171201_13,2039
android_phone_contacts,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_06,61
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_10,2479
android_phone_usage_event,695a8490-cf60-4936-9e0f-bed804c2f7db,20171207_12,24
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_19,1
android_phone_user_interaction,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171207_06,3
android_phone_acceleration,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171207_18,9591
android_phone_light,7c82a31e-9623-47f1-ae15-ce7f5c80e4de,20171206_14,20046
android_phone_step_count,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_06,4
android_phone_relative_location,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_15,7
android_phone_relative_location,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_11,19
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171209_19,2
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_09,3
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_22,41
android_phone_gyroscope,d92458a4-2c70-49ad-b713-43497edb2287,20171130_17,213
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_14,1
android_phone_relative_location,f27a46d0-a505-4fd7-9d7d-3090bfd9bb84,20171207_15,29
android_phone_bluetooth_devices,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171204_23,1
android_phone_contacts,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_11,42
android_phone_gyroscope,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_08,18905
application_uptime,08fcaf53-1305-4618-b7a6-68606b4b91b0,20171209_21,3
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_13,12
application_server_status,d5be7158-a8e2-42dc-9419-8a050a91ee60,20171204_17,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_06,1
android_phone_sms_unread,734ba51c-68db-47b0-bb45-39c88cd49473,20171206_19,1
android_phone_light,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171206_11,394
application_uptime,253bbf72-e1e9-4a21-93cd-b6411d39ad8f,20171206_09,1
android_phone_battery_level,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_07,247
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_09,3
android_phone_light,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_10,1610
android_phone_magnetic_field,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_13,19852
android_phone_step_count,7e6e3047-6257-4ea3-9ad6-ed48f351d404,20171130_12,984
application_record_counts,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171209_16,2
application_uptime,f43b5b0d-e8dc-4104-93f9-ad09d1aa0079,20171210_17,4
android_phone_gyroscope,734ba51c-68db-47b0-bb45-39c88cd49473,20171210_02,16629
android_phone_acceleration,64adf7b9-f725-4a25-a1fe-26f36a0b1567,20171208_07,2847
android_phone_gyroscope,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171207_09,35954
android_phone_contacts,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_17,12
android_empatica_e4_acceleration,c3fac204-8871-467f-a9e4-89af6aff4407,20171206_10,4956
android_phone_relative_location,7d69b951-b6fe-4a38-b0bf-5200c70b4f86,20171130_04,6
android_phone_gyroscope,872009f0-af70-47bc-a15b-bd0b156d539f,20171206_12,1936
android_phone_light,734ba51c-68db-47b0-bb45-39c88cd49473,20171208_06,19919
android_phone_sms,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171205_12,1
android_phone_user_interaction,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_19,1
android_phone_acceleration,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_15,41578
android_phone_magnetic_field,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_08,155
android_phone_call,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171201_15,1
android_phone_battery_level,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171209_10,4464
android_empatica_e4_acceleration,5c3af42e-192d-46f2-a0c2-1991bf0632a9,20171206_09,402
android_phone_battery_level,791e3f93-c19d-4b9c-a8d5-f8adee3730cc,20171208_09,126
android_phone_acceleration,9b2f3583-331d-4d6e-b179-3eef66e455d6,20171207_09,11176
android_phone_bluetooth_devices,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171208_18,1
android_phone_acceleration,98fc6645-6ea1-4e42-b9ff-8b86d63a3749,20171205_00,18302
android_phone_contacts,8fa1cdde-0ed3-4884-9784-17920d38cbdc,20171210_13,12
android_phone_battery_level,734ba51c-68db-47b0-bb45-39c88cd49473,20171211_06,4
android_phone_usage_event,734ba51c-68db-47b0-bb45-39c88cd49473,20171207_20,13
